"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
152822016,15282,2016,"OK0670000","OK0670000","","N","N",,"I","SEMINOLE","SEMINOLE","Seminole","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",12807,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",16,11,27,2,9,11,0,0,01-JAN-08,01-OCT-11,01-DEC-11,,,,"N","SEMINOLE","Non-MSA","Y","Y","Y"
152832016,15283,2016,"OK0670100","OK0670100","","N","N",,"I","KONAWA","KONAWA","Konawa","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1289,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",4,2,6,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","SEMINOLE","Non-MSA","Y","N","Y"
152852016,15285,2016,"OK0670300","OK0670300","","N","N",,"I","WEWOKA","WEWOKA","Wewoka","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3449,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,1,8,0,0,0,0,0,01-JAN-08,01-MAR-12,01-MAY-12,,,,"N","SEMINOLE","Non-MSA","Y","Y","Y"
152872016,15287,2016,"OK0671300","OK0671300","","N","N",,"I","SEMINOLE STATE COLLEGE","SEMINOLE STATE COLLEGE","Seminole State College","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-FEB-08,01-JAN-09,,,,"N","SEMINOLE","Non-MSA","Y","Y","Y"
152882016,15288,2016,"OK0680000","OK0680000","","N","N",,"I","SEQUOYAH","SEQUOYAH","Sequoyah","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",23931,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",20,14,34,3,16,19,0,0,01-JAN-08,01-FEB-12,01-APR-12,,,,"N","SEQUOYAH","Fort Smith, AR-OK","Y","Y","Y"
152892016,15289,2016,"OK0680100","OK0680100","","N","N",,"I","SALLISAW","SALLISAW","Sallisaw","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",8530,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,4,22,2,4,6,0,0,01-JAN-08,01-FEB-12,01-JUN-12,,,,"N","SEQUOYAH","Fort Smith, AR-OK","Y","Y","Y"
152902016,15290,2016,"OK0680700","OK0680700","OK0680000","N","N",,"S","GORE","GORE","Gore","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",938,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"","N",2,0,2,0,0,0,0,0,01-JAN-08,01-JAN-17,01-APR-17,,,,"Y","SEQUOYAH","Fort Smith, AR-OK","N","N","Y"
152912016,15291,2016,"OK0681200","OK0681200","","N","N",,"I","MULDROW","MULDROW","Muldrow","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3248,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,3,11,0,2,2,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","SEQUOYAH","Fort Smith, AR-OK","Y","Y","Y"
152922016,15292,2016,"OK0681400","OK0681400","","N","N",,"I","ROLAND","ROLAND","Roland","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3604,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","SEQUOYAH","Fort Smith, AR-OK","Y","Y","Y"
152932016,15293,2016,"OK0681600","OK0681600","","N","N",,"I","VIAN","VIAN","Vian","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1383,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","SEQUOYAH","Fort Smith, AR-OK","Y","Y","Y"
152942016,15294,2016,"OK0690000","OK0690000","","N","N",,"I","STEPHENS","STEPHENS","Stephens","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",14869,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",20,4,24,1,11,12,0,0,01-JAN-08,01-APR-12,01-JUN-12,,,,"N","STEPHENS","Non-MSA","Y","Y","Y"
152952016,15295,2016,"OK0690100","OK0690100","","N","N",,"I","COMANCHE","COMANCHE","Comanche","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1618,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,1,0,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","STEPHENS","Non-MSA","Y","Y","Y"
152962016,15296,2016,"OK0690200","OK0690200","","N","N",,"I","DUNCAN","DUNCAN","Duncan","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",23188,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",46,4,50,2,12,14,0,0,01-JAN-08,01-AUG-11,01-OCT-11,,,,"N","STEPHENS","Non-MSA","Y","Y","Y"
152972016,15297,2016,"OK0690300","OK0690300","","N","N",,"I","MARLOW","MARLOW","Marlow","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4580,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,1,10,1,5,6,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","STEPHENS","Non-MSA","Y","Y","Y"
152982016,15298,2016,"OK0700000","OK0700000","","N","N",,"I","TEXAS","TEXAS","Texas","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",5207,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,9,20,1,14,15,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","TEXAS","Non-MSA","Y","Y","Y"
152992016,15299,2016,"OK0700100","OK0700100","","N","N",,"I","GUYMON","GUYMON","Guymon","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",12001,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",11,3,14,4,4,8,0,0,01-JAN-08,01-APR-14,01-JUL-14,,,,"N","TEXAS","Non-MSA","Y","Y","Y"
153002016,15300,2016,"OK0700200","OK0700200","","N","N",,"I","HOOKER","HOOKER","Hooker","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2009,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","TEXAS","Non-MSA","Y","Y","Y"
153012016,15301,2016,"OK0700600","OK0700600","","N","N",,"I","GOODWELL","GOODWELL","Goodwell","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1331,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JAN-08,01-AUG-11,01-OCT-11,,,,"N","TEXAS","Non-MSA","Y","Y","Y"
153022016,15302,2016,"OK0701000","OK0701000","","N","N",,"I","TEXHOMA","TEXHOMA","Texhoma","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",976,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","TEXAS","Non-MSA","Y","N","Y"
153042016,15304,2016,"OK0710000","OK0710000","","N","N",,"I","TILLMAN","TILLMAN","Tillman","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",1999,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,10,14,0,10,10,0,0,01-JAN-08,01-JAN-12,01-MAR-12,,,,"N","TILLMAN","Non-MSA","Y","Y","Y"
153052016,15305,2016,"OK0710100","OK0710100","","N","N",,"I","FREDERICK","FREDERICK","Frederick","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3645,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,2,11,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","TILLMAN","Non-MSA","Y","Y","Y"
153062016,15306,2016,"OK0710300","OK0710300","","N","N",,"I","GRANDFIELD","GRANDFIELD","Grandfield","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",959,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","TILLMAN","Non-MSA","Y","Y","Y"
153072016,15307,2016,"OK0710700","OK0710700","","N","N",,"I","TIPTON","TIPTON","Tipton","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",784,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-08,01-JUN-08,01-APR-17,,,,"N","TILLMAN","Non-MSA","Y","N","Y"
153082016,15308,2016,"OK0720000","OK0720000","","N","N",,"I","TULSA","TULSA","Tulsa","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",32196,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",193,246,439,30,162,192,0,0,01-JAN-08,01-JAN-10,01-JUN-10,,,,"N","TULSA","Tulsa, OK","Y","Y","Y"
153102016,15310,2016,"OK0720200","OK0720200","","N","N",,"I","COLLINSVILLE","COLLINSVILLE","Collinsville","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",6678,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,4,4,0,0,01-JAN-08,01-DEC-12,01-MAR-13,,,,"N","ROGERS; TULSA","Tulsa, OK","Y","Y","Y"
153122016,15312,2016,"OK0720400","OK0720400","","N","N",,"I","SKIATOOK","SKIATOOK","Skiatook","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",8005,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,2,21,0,2,2,0,0,01-JAN-08,01-DEC-12,01-MAR-13,,,,"N","TULSA; OSAGE","Tulsa, OK","Y","Y","Y"
153142016,15314,2016,"OK0720600","OK0720600","","N","N",,"I","BIXBY","BIXBY","Bixby","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",25453,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",25,3,28,2,6,8,0,0,01-JAN-08,01-AUG-12,01-JAN-13,,,,"N","WAGONER; TULSA","Tulsa, OK","Y","Y","Y"
153162016,15316,2016,"OK0720800","OK0720800","","N","N",,"I","JENKS","JENKS","Jenks","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",21535,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,3,23,1,5,6,0,0,01-JAN-08,01-AUG-13,01-JUN-14,,,,"N","TULSA","Tulsa, OK","Y","Y","Y"
153172016,15317,2016,"OK0721000","OK0721000","","N","N",,"I","OWASSO","OWASSO","Owasso","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",35551,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",50,3,53,5,15,20,0,0,01-JAN-08,01-APR-11,01-JUN-11,,,,"N","ROGERS; TULSA","Tulsa, OK","Y","Y","Y"
153182016,15318,2016,"OK0721100","OK0721100","","N","N",,"I","SPERRY","SPERRY","Sperry","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1281,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-NOV-15,01-APR-16,,,,"N","OSAGE; TULSA","Tulsa, OK","Y","Y","Y"
153192016,15319,2016,"OK0721200","OK0721200","","N","N",,"I","TULSA COMMUNITY COLLEGE","TULSA COMMUNITY COLLEGE","Tulsa Community College","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",22,3,25,5,4,9,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","TULSA","Tulsa, OK","Y","Y","Y"
153212016,15321,2016,"OK0721400","OK0721400","","N","N",,"I","OK STATE UNIV: TULSA","OK STATE UNIV: TULSA","Oklahoma State University:","Tulsa","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,2,2,0,0,01-JAN-08,01-FEB-08,01-OCT-13,,,,"N","TULSA","Tulsa, OK","Y","Y","Y"
153232016,15323,2016,"OK0730000","OK0730000","","N","N",,"I","WAGONER","WAGONER","Wagoner","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",36838,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",31,21,52,1,17,18,0,0,01-JAN-08,01-AUG-12,01-JAN-13,,,,"N","WAGONER","Tulsa, OK","Y","Y","Y"
153242016,15324,2016,"OK0730100","OK0730100","","N","N",,"I","WAGONER","WAGONER","Wagoner","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",8787,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,1,15,1,4,5,0,0,01-JAN-08,01-JAN-15,01-OCT-15,,,,"N","WAGONER","Tulsa, OK","Y","Y","Y"
153252016,15325,2016,"OK0730300","OK0730300","","N","N",,"I","COWETA","COWETA","Coweta","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",9589,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,4,17,2,4,6,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","WAGONER","Tulsa, OK","Y","Y","Y"
153292016,15329,2016,"OK0740200","OK0740200","","N","N",,"I","DEWEY","DEWEY","Dewey","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3511,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,1,1,0,0,01-JAN-08,01-JAN-13,01-JUN-13,,,,"N","WASHINGTON","Non-MSA","Y","Y","Y"
153312016,15331,2016,"OK0750000","OK0750000","","N","N",,"I","WASHITA","WASHITA","Washita","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",8693,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,13,22,0,9,9,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","WASHITA","Non-MSA","Y","Y","Y"
153322016,15332,2016,"OK0750100","OK0750100","","N","N",,"I","CORDELL","CORDELL","Cordell","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2917,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-08,01-JAN-12,01-MAR-12,,,,"N","WASHITA","Non-MSA","Y","Y","Y"
153362016,15336,2016,"OK0760000","OK0760000","","N","N",,"I","WOODS","WOODS","Woods","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",3141,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,0,7,0,1,1,0,0,01-JAN-08,01-APR-08,01-JAN-09,,,,"N","WOODS","Non-MSA","Y","Y","Y"
153372016,15337,2016,"OK0760100","OK0760100","","N","N",,"I","ALVA","ALVA","Alva","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",5227,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,2,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","WOODS","Non-MSA","Y","Y","Y"
153382016,15338,2016,"OK0760200","OK0760200","","N","N",,"I","WAYNOKA","WAYNOKA","Waynoka","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",974,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,1,3,1,0,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","WOODS","Non-MSA","Y","Y","Y"
153392016,15339,2016,"OK0770000","OK0770000","","N","N",,"I","WOODWARD","WOODWARD","Woodward","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",7261,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,13,24,1,12,13,0,0,01-JAN-08,01-JAN-12,01-MAR-12,,,,"N","WOODWARD","Non-MSA","Y","Y","Y"
153402016,15340,2016,"OK0770100","OK0770100","","N","N",,"I","WOODWARD","WOODWARD","Woodward","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",13223,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",24,3,27,0,0,0,0,0,01-JAN-08,01-FEB-12,01-APR-12,,,,"N","WOODWARD","Non-MSA","Y","Y","Y"
153422016,15342,2016,"OK0770500","OK0770500","","N","N",,"I","MOORELAND","MOORELAND","Mooreland","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1298,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-NOV-11,01-JAN-12,,,,"N","WOODWARD","Non-MSA","Y","Y","Y"
153502016,15350,2016,"OKDI06200","OKDI06200","","N","N",,"S","SEMINOLE NATN LIGHTHORSE","SEMINOLE NATN LIGHTHORSE","Seminole Nation Lighthorse","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",10,0,10,0,1,1,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","Y","Y"
153512016,15351,2016,"OKDI14000","OKDI14000","","N","N",,"S","EASTERN SHAWNEE TRIBAL","EASTERN SHAWNEE TRIBAL","Eastern Shawnee Tribal","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",16,0,16,0,1,1,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","Y","Y"
153522016,15352,2016,"OKDI15000","OKDI15000","","N","N",,"I","COMANCHE NATION","COMANCHE NATION","Comanche Nation","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",21,1,22,4,10,14,0,0,01-JAN-08,01-DEC-12,01-APR-13,,,,"N","","Non-MSA","Y","Y","Y"
153552016,15355,2016,"OKOHP1700","OKOHP1700","","N","N",,"I","CAPITOL PARK POLICE","CAPITOL PARK POLICE","Capitol Park Police","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Other State Agency",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",9,40,49,3,9,12,0,0,01-JAN-08,01-JAN-14,01-FEB-16,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
231632016,23163,2016,"OK0581200","OK0581200","","N","N",,"I","WYANDOTTE","WYANDOTTE","Wyandotte","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",333,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,1,6,0,0,0,0,0,01-JAN-08,01-MAY-12,01-JUL-12,,,,"N","OTTAWA","Non-MSA","Y","Y","Y"
232542016,23254,2016,"OK0370300","OK0370300","","N","N",,"I","CASHION","CASHION","Cashion","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",857,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-08,01-JAN-13,01-APR-13,,,,"N","LOGAN; KINGFISHER","Oklahoma City, OK","Y","Y","Y"
232712016,23271,2016,"OK0160400","OK0160400","","N","N",,"I","ELGIN","ELGIN","Elgin","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3146,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-APR-13,01-APR-13,,,,"N","COMANCHE","Lawton, OK","Y","Y","Y"
232822016,23282,2016,"OK0190500","OK0190500","","N","N",,"I","DEPEW","DEPEW","Depew","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",483,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-FEB-13,01-JUN-13,,,,"N","CREEK","Tulsa, OK","Y","Y","Y"
